value_1,value_2,value_3,value_4,value_5,value_6,x,y
-80.30582626,-74.914342,-57.60303264,-77.26987793,-80.1586265,-76.03625756,8.343845739,0.969848407
-85.18732543,-75.72046019,-63.18648632,-80.21923869,-80.86797626,-74.27577161,8.792684302,0.767876308
-83.33216453,-77.13758799,-62.77043391,-76.80627509,-83.74688603,-76.71395644,8.438387992,0.960597017
-84.41534311,-78.29543228,-66.72596372,-82.07325875,-80.05381648,-76.96169662,8.246282771,0.71284807
-84.60051222,-75.44415314,-63.33674344,-82.7072127,-85.72659944,-75.93253853,8.110609599,0.905349853
-85.63461516,-75.50481937,-61.76561303,-82.19688772,-85.40303621,-76.70008275,8.080490225,0.845052707
-87.43082134,-73.95164542,-59.87604353,-82.77186124,-83.54266482,-75.22210031,8.182845111,0.920584106
-82.40820298,-74.63671789,-61.26360964,-78.08353944,-83.33035564,-73.64556277,8.970115551,0.917096602
-81.89091125,-76.75186512,-64.57587931,-82.43734627,-83.170667,-76.89487148,8.132524678,0.848695981
-82.72847468,-69.4021504,-61.25178413,-77.27966635,-86.1709767,-74.68728078,8.117607913,0.955536178
-79.22400808,-71.76987923,-59.56603787,-77.79814287,-80.61220879,-74.74463955,8.345376667,0.927305676
-86.54742172,-73.42220168,-58.54956754,-81.62040516,-83.4209621,-76.29156568,8.153574992,0.824303115
-81.60490484,-76.06194533,-60.42385159,-79.94054078,-82.36901467,-76.59648409,8.386255982,0.798816533
-84.48142297,-75.64780624,-58.8611998,-77.09850787,-80.42415325,-75.47367347,8.822502723,0.892046299
-85.2692347,-76.719449,-63.67575318,-80.41709541,-84.21318361,-76.70549259,8.277882617,0.804606409
-83.69131463,-70.57563488,-62.31326601,-76.98654248,-84.27581832,-76.372887,8.213954698,0.824762451
-79.82041869,-74.2495374,-58.87407525,-76.51403262,-84.00365081,-76.89244342,8.19277304,0.958503632
-83.34534438,-73.92192252,-63.12548182,-80.71618764,-81.3236772,-74.66612117,8.59923717,0.588539759
-85.03815318,-71.21106002,-55.4283345,-76.82914897,-82.03076377,-75.39507942,8.383821901,0.940258892
-82.86317129,-75.09502282,-60.43059379,-80.17598404,-80.80924269,-72.76826374,8.892958716,0.988243376
-86.39045324,-77.45127031,-65.22992471,-82.96417772,-82.57319653,-76.67896958,8.153389179,0.827593357
-86.95547347,-69.24009452,-63.53030315,-79.73745181,-79.5475914,-75.85893131,8.077801212,0.936484834
-81.88683003,-77.3079959,-64.90888665,-79.83078568,-83.11894113,-77.16502314,8.13086931,0.901063997
-72.8798305,-73.21441131,-37.04443645,-87.53587528,-86.1783385,-75.14384846,8.516651179,0.423956479
-82.89528081,-76.02604846,-58.63407446,-83.68406563,-82.35937941,-76.91901114,8.047607744,0.821103083
-84.65283394,-71.98954791,-59.30903458,-78.32609012,-81.71102385,-76.51047,8.419872979,0.700737974
-82.52228806,-76.00358336,-65.71319563,-84.01760815,-83.06272307,-76.82635254,8.07005863,0.841344035
-83.33216453,-77.13758799,-62.77043391,-76.80627509,-83.74688603,-76.71395644,8.438387992,0.960597017
-86.15573127,-71.46429017,-65.04290692,-81.87933831,-83.6015763,-76.90939173,8.024679313,0.753797044
-81.65326134,-73.50828341,-60.88833511,-79.48143794,-81.19470848,-77.36960324,8.258363384,0.530686566
-80.47237887,-72.19095186,-63.87083772,-77.58292927,-82.80369338,-77.08231583,8.048553337,0.879786224
-82.58558581,-72.79740248,-67.40679057,-80.29141112,-83.53462218,-76.30797405,8.143857339,0.957757265
-75.19219005,-69.2081041,-38.85422859,-87.32572927,-85.28761244,-66.64219635,8.164786785,0.697059462
-82.78079805,-75.34725459,-65.35271713,-82.01315864,-78.17594682,-74.301256,8.620267368,0.939350589
-82.95514027,-73.75644898,-67.96977907,-78.77915098,-80.1046246,-77.90816632,8.172821519,0.655443874
-81.43536298,-74.74359304,-66.99340984,-79.12316962,-81.80557679,-76.31144591,8.241443485,0.973501911
-80.46847993,-72.16031524,-62.3435397,-79.40511032,-83.35168235,-75.69155119,8.255956092,0.868063021
-81.77280461,-72.1740026,-59.74034498,-83.43150182,-80.63606214,-76.18841412,8.104089856,0.686056483
-82.10210534,-75.8189881,-65.60003678,-76.97848781,-80.12493262,-77.11079574,8.191575408,0.858848828
-85.71715575,-73.69949353,-59.82637672,-82.3135197,-86.25494156,-74.31747005,8.192082284,0.986938046
-69.03875576,-71.96204779,-35.49372971,-87.42879926,-85.60514819,-69.84779471,8.697463784,0.37124577
-84.43409216,-75.29918869,-67.38856368,-82.22757025,-83.1769528,-75.48028015,8.374304082,0.891504783
-82.45666884,-74.07281973,-58.03808727,-81.46106287,-82.38166666,-77.38368327,8.116120026,0.697863775
-83.97279905,-77.39172226,-60.48921251,-81.93848534,-83.373441,-77.28515742,8.145360801,0.815503369
-85.5978743,-72.99503336,-64.54824662,-81.44438012,-81.95880856,-77.49783164,8.170621134,0.425511511
-83.90147309,-75.32347243,-68.31109059,-82.23971425,-83.10686306,-77.20612831,8.101974755,0.812858679
-81.76316744,-71.61246221,-63.77501088,-74.60713803,-83.37129585,-76.25947462,8.138372212,0.991990862
-80.33574853,-73.06694691,-37.29027973,-86.91973149,-84.96440845,-71.79377326,8.050055068,0.683707297
-86.49561698,-75.07006657,-60.86963333,-81.09648137,-76.68182715,-76.70650028,8.071640705,0.957820562
-87.64011484,-74.71054513,-64.26372693,-83.60687404,-78.13441985,-76.53709619,8.172525656,0.905468505
-85.46375101,-73.14225335,-61.01138113,-82.54211127,-81.80312884,-76.87424495,8.163366576,0.536678861
-83.59590073,-76.2093666,-65.57241701,-78.45682843,-81.18351311,-78.34519598,8.072810694,0.538456094
-86.25400186,-76.48345884,-58.82094203,-76.54874637,-84.40947936,-77.4376854,8.347491089,0.987452347
-83.95546176,-77.03208981,-62.34918189,-79.70922365,-82.69884915,-75.93396923,8.560934291,0.770378595
-82.10806561,-76.28237996,-65.82664685,-83.6189328,-76.90122528,-77.20834487,8.103761102,0.975480781
-81.3978599,-75.29422235,-63.39844413,-79.55258756,-82.08460401,-77.25203975,8.239098215,0.646152582
-84.00007176,-76.3103593,-69.14626285,-81.23187854,-78.31642909,-76.55673224,8.798618541,0.981210164
-83.80235744,-78.03610405,-64.60397559,-79.56743194,-82.99073878,-76.4079031,8.335129249,0.881274777
-81.98722656,-76.84144198,-63.3346468,-78.97613792,-84.01711366,-77.5528019,8.131405724,0.900640556
-84.65283394,-71.98954791,-59.30903458,-78.32609012,-81.71102385,-76.51047,8.419872979,0.700737974
-85.72489564,-77.05509962,-65.25344489,-80.91984032,-79.45115931,-75.20992386,8.614685463,0.812748828
-86.7614493,-72.15742953,-62.03148423,-77.85914956,-84.82855863,-75.77365836,8.377778948,0.919784358
-86.97373868,-71.36018732,-59.07484397,-78.16913633,-86.16162285,-75.93134513,8.139354725,0.962971987
-86.35412332,-72.57433932,-60.82793958,-81.93339645,-78.2229932,-76.30186089,8.122799949,0.7480495
-85.71715575,-73.69949353,-59.82637672,-82.3135197,-86.25494156,-74.31747005,8.192082284,0.986938046
-83.89664125,-73.10908005,-59.00633324,-73.80062266,-85.14027045,-75.97211843,8.715474575,0.979589517
-83.83369313,-69.25564046,-58.36159996,-79.53445001,-86.26147369,-74.92716758,8.003669132,0.915922408
-83.07787991,-77.46134514,-62.99522032,-81.41382931,-85.00649565,-76.06386908,8.214810889,0.98113232
-83.27611785,-69.69792821,-64.97910151,-77.35660611,-82.89163465,-74.93407175,8.20015005,0.951238243
-82.65868808,-70.99395918,-59.10401927,-75.73838963,-79.17508553,-74.13566425,8.619980001,0.910971444
-83.53295592,-77.63368671,-64.47546022,-81.00469141,-84.29673191,-76.63057848,8.178858994,0.900803458
-85.14786376,-71.36200676,-65.10204253,-80.55586709,-82.87732161,-75.41584868,8.314299846,0.76387746
-83.64467479,-72.01446902,-63.72754409,-76.25997721,-80.57059116,-75.19225159,8.554189606,0.825961216
-84.47852155,-76.96666571,-66.02871265,-84.24411728,-78.25278765,-76.5662158,8.262528167,0.750593977
-87.23671929,-77.25342777,-63.00312553,-80.08876576,-83.47212432,-77.70178065,8.086568489,0.923763821
-83.73327341,-71.22655325,-64.80803789,-81.9843532,-82.45994188,-76.04118076,8.184544089,0.629537674
-85.63836828,-78.07742331,-68.62121094,-81.39352216,-79.54090104,-78.75482906,8.002442183,0.967514438
-86.08733491,-71.80575614,-65.50267866,-79.57725717,-80.5595506,-75.28175646,8.476351001,0.809224582
-82.58222871,-76.25455158,-65.39779814,-84.24521564,-82.85569981,-75.64020239,8.2074093,0.9984394
-82.41937951,-71.80359086,-59.40465789,-81.10548719,-84.28702139,-75.92398527,8.18845582,0.755185284
-85.91860498,-76.41211396,-67.25853317,-83.72860267,-83.02089503,-76.90150396,8.071821263,0.870147562
-82.92963393,-76.11800065,-55.9645448,-79.05341862,-83.2613513,-77.27326298,8.141014247,0.925345191
-82.12865726,-75.05698143,-60.40687816,-77.68239229,-81.0200388,-76.64636607,8.517425496,0.74688972
-87.17282501,-76.28681915,-62.44240004,-83.55284302,-80.63360479,-75.70650822,8.26213439,0.874377898
-85.24463972,-75.12418184,-62.41088258,-79.28926094,-83.61087455,-73.30034223,8.94218877,0.947577963
-85.72404891,-76.82593038,-58.07812698,-79.19416426,-80.99477844,-76.23157765,8.430392069,0.940126696
-86.1344735,-80.46559812,-62.36091856,-84.50514837,-77.80680922,-70.188264,8.506836478,1.962614398
-88.00965936,-81.2043274,-63.67742985,-78.58434139,-86.37157732,-71.77896068,8.162454141,1.58437794
-85.68463529,-73.08897192,-65.62322744,-82.1188341,-81.70540948,-70.89927485,8.924786681,1.42288407
-85.22212759,-75.11064943,-68.48765588,-76.77364572,-80.94747545,-75.90845562,8.5094276,1.299875322
-80.97101103,-68.09009588,-57.7826815,-75.8741103,-81.76047114,-69.95570611,8.362276391,1.119868854
-86.09619659,-79.38092374,-70.63464863,-79.28519292,-82.3104265,-75.93203297,8.16333063,1.751205165
-87.16065263,-77.30087547,-56.48026681,-78.94392117,-80.84641604,-61.36149169,8.271156688,1.99892377
-81.47680312,-78.99087909,-69.65682402,-82.16157152,-78.3587019,-74.95233556,8.798194738,1.933263151
-81.07153183,-73.36435807,-52.97253462,-71.38965814,-80.91269274,-66.15127118,8.050281877,1.450156027
-86.73609375,-77.5388496,-67.42336663,-82.95877694,-84.93935764,-68.01829285,8.583887165,1.982488288
-85.74610536,-78.87949847,-69.12746415,-80.93198626,-80.80196899,-76.58536176,8.327379364,1.319791702
-87.51235613,-78.31256604,-70.72473636,-80.77338009,-84.99276424,-71.30855542,8.272687548,1.988834851
-84.68174709,-80.57513773,-62.11368775,-75.20848199,-79.52968428,-69.15632876,8.919101915,1.806410538
-85.68469495,-74.37258706,-69.35043983,-85.21369039,-81.90471513,-75.73446194,8.274778345,1.247463028
-85.79296061,-80.40926485,-70.77854314,-85.06934358,-83.32676668,-73.23567518,8.070990311,1.962832253
-86.30266821,-77.74067607,-64.65584888,-84.70229222,-85.7176014,-70.65378733,8.280264915,1.5976302
-82.99392257,-80.88405899,-59.16836256,-73.92133041,-85.72865222,-68.2797468,8.645894941,1.482159385
-85.43735651,-77.17919798,-72.45375774,-80.309045,-84.67590164,-74.75985108,8.106371769,1.831161463
-80.6398097,-71.56811666,-68.3213945,-83.5512565,-78.87504549,-70.97038006,8.876853569,1.961112038
-85.51560876,-73.82882499,-66.79605259,-79.68072428,-83.78204594,-74.39961334,8.538215132,1.055809682
-85.17130712,-80.4192063,-61.65728711,-83.97125213,-78.0719639,-70.83705306,8.493329186,1.831833307
-81.91649712,-67.96008472,-56.07712699,-76.45455821,-82.96653646,-71.31549398,8.270893569,1.051985641
-79.04067659,-72.78813274,-61.32877511,-72.37940474,-77.64177223,-73.02808408,8.158105271,1.230278516
-80.92196853,-75.85853184,-72.57047507,-81.7007698,-80.42762417,-76.25003061,8.827268367,1.984625855
-87.19789888,-75.38428881,-69.97124749,-84.30621459,-79.638877,-78.15573971,8.037884255,1.228267121
-81.50042379,-78.06406581,-57.26419735,-73.45917268,-80.40977179,-75.97307624,8.213114769,1.197935127
-76.21926727,-79.26388431,-61.14261988,-83.44517811,-83.97239461,-69.31392267,8.080537886,1.912951851
-76.8626922,-72.04267279,-63.19419285,-85.71909695,-83.91825586,-66.6917241,8.134174629,1.853125697
-84.33274949,-71.79052649,-67.03696764,-82.83558964,-76.69084058,-76.29217614,8.382574426,1.0338781
-81.75205885,-75.03913283,-70.44494461,-82.13688059,-85.25460026,-70.15195993,8.511502405,1.982253028
-82.59938207,-70.81815842,-66.61860536,-87.63308539,-81.66703354,-70.291787,8.398402967,1.794551848
-81.05982009,-72.21258551,-66.62340115,-78.7716329,-80.53833423,-75.56078982,8.275809675,1.084093948
-83.70359969,-67.0005574,-67.12506694,-87.49276205,-82.0107457,-68.79905216,8.045926399,1.784336554
-82.9594137,-77.64276316,-72.20628464,-83.49975346,-83.03050206,-74.87750055,8.354606658,1.87569112
-84.08188162,-76.08958203,-71.09379041,-81.82207419,-85.08259492,-71.51160164,8.512994931,1.89940083
-81.87662948,-77.92072911,-60.57469506,-70.9038323,-85.92166267,-65.81679811,8.339350203,1.617636314
-83.01574703,-71.84290138,-76.65671866,-82.78307735,-81.80688971,-74.01326871,8.061575677,1.839174423
-78.76187652,-71.42396289,-67.40865461,-78.64197745,-80.4519642,-74.99870785,8.126871513,1.612973924
-85.31333932,-74.93233516,-67.43041251,-83.45491423,-84.08448603,-75.29286676,8.230289538,1.055190333
-86.55755433,-81.76234232,-59.81486943,-79.39767747,-84.23220607,-73.46733201,8.242467889,1.374069211
-83.40647641,-80.35296912,-60.25964001,-78.9586377,-86.18195824,-75.3476685,8.126652627,1.228737894
-83.47575762,-79.86242458,-62.50805818,-83.45195039,-80.14763641,-73.92130826,8.378263524,1.368446492
-80.29890825,-77.96778945,-65.60522023,-78.0598694,-79.83087302,-76.45365805,8.108653251,1.383529889
-84.75031247,-72.72429646,-64.65315136,-79.73571612,-85.88661395,-69.83032363,8.644352047,1.425795841
-86.81943468,-80.02943561,-60.90427153,-75.64242705,-81.32039274,-73.49132894,8.807849748,1.332220373
-87.21761231,-80.33904694,-59.94248024,-76.63694097,-85.40240327,-67.130083,8.6663898,1.599276122
-77.95627846,-72.32720966,-58.28242511,-76.63809745,-82.41405446,-74.60918542,8.22634958,1.011495424
-76.45814834,-76.32167851,-62.96635032,-76.92682012,-78.33612469,-69.98663129,8.257720515,1.840992133
-81.70609673,-74.09740938,-60.99377936,-79.19590576,-76.62251709,-74.08766523,8.410753626,1.078589739
-85.63823904,-82.02392689,-57.60840185,-75.73380827,-83.44881923,-70.10853846,8.558300036,1.455895628
-77.80541109,-76.73709872,-64.98454179,-78.28165768,-79.78837526,-75.40865218,8.046346886,1.859128271
-81.98603185,-70.73748391,-59.39752317,-81.44598602,-83.20973405,-63.82736886,8.452487265,1.740656348
-79.99776838,-78.88290733,-57.68598403,-77.86314203,-78.78362647,-74.99944727,8.116477381,1.329499199
-81.82691755,-78.36846242,-71.23268884,-80.07582753,-84.23887933,-75.21206132,8.098510224,1.89607569
-84.67783986,-79.37924486,-66.89350441,-83.96704464,-84.7721755,-71.56190664,8.351484212,1.737771157
-77.97847078,-71.55097811,-61.05658329,-77.86861642,-79.98435626,-76.52063452,8.01675065,1.023761745
-86.48285304,-66.76362078,-65.33796149,-83.80577489,-81.14631666,-70.00241716,8.189248113,1.598581096
-75.89159538,-77.81802639,-62.98991088,-75.97042738,-81.04684303,-67.22632868,8.151283011,1.996077023
-85.77393152,-80.26852074,-67.69790385,-83.74756737,-83.92410629,-71.30643688,8.370674674,1.863054113
-75.89072047,-73.84829814,-63.78809308,-75.46674876,-78.87210146,-68.83782212,8.052165377,1.690989007
-87.60420414,-76.52866459,-66.21157432,-79.11790444,-86.20760436,-72.79161411,8.366830588,1.425560775
-87.46127882,-66.49836698,-64.07302144,-81.4290805,-83.38579278,-67.57701236,8.050050459,1.664707301
-86.26255865,-77.12552758,-63.61762712,-86.44493966,-85.60441688,-66.16792545,8.241587869,1.918783572
-84.51427484,-75.48336623,-68.55755899,-79.17656718,-83.74382054,-74.66732661,8.515561102,1.294064257
-84.01104116,-78.59757016,-64.30027762,-77.7003613,-83.36893429,-76.49503664,8.301379904,1.070502094
-84.14055963,-75.31291838,-72.06212845,-84.03301819,-82.53828809,-76.60202118,8.184407949,1.554629938
-78.71865344,-70.46322873,-72.03253318,-81.35620101,-79.91298182,-70.36886952,8.504344548,1.851780761
-87.72759498,-79.20546403,-64.44008061,-87.24933772,-84.25867929,-70.30542682,8.038458909,1.761811062
-77.38501793,-80.06168801,-63.97385904,-77.56429582,-82.79717152,-70.98386168,8.142703965,1.929717421
-79.59944658,-76.12355562,-67.76090646,-77.72019191,-80.98746796,-74.97633765,8.315611987,1.751752851
-81.31757946,-75.209385,-64.6064696,-85.5799204,-83.07355065,-75.46591638,8.089043456,1.291867475
-83.79175589,-69.57596399,-64.14196345,-85.03517612,-80.47811239,-72.90256403,8.292042738,1.254372342
-86.84596008,-78.01559976,-61.02386891,-77.18939124,-84.71347272,-78.05353736,8.034803719,1.076962285
-87.57942688,-81.65306388,-62.43996419,-81.83263167,-85.92305258,-66.16539764,8.137584683,1.927081848
-86.04458407,-74.85633705,-69.94006602,-86.74776672,-80.08866591,-76.8697998,8.073771088,1.398307615
-79.50301859,-74.01106567,-56.1050036,-76.86725273,-82.52712009,-60.29885138,8.110681366,1.903043672
-86.04851284,-78.90769506,-57.44220831,-81.54880999,-85.01338617,-73.06258085,8.284370363,1.21024181
-83.94725626,-80.48034216,-58.95287051,-80.55250033,-84.6108626,-75.38191937,8.119240291,1.198259545
-79.94959249,-70.28670275,-61.12862343,-75.7129529,-77.50502431,-63.84660423,8.3328672,1.930745546
-82.72249784,-77.85079874,-62.92809389,-79.85904871,-81.45349611,-72.69615256,8.919632224,1.232951557
-82.77360829,-77.82187933,-63.02207122,-75.83431734,-85.54129292,-76.38282454,8.228992724,1.15816377
-88.12828133,-77.8352488,-58.82471372,-78.69523748,-85.6281599,-74.87523412,8.33686901,1.128844036
-84.74223455,-78.97423414,-58.40805235,-76.46378099,-82.13742899,-74.53863219,8.84900436,1.104156072
-81.65563749,-78.06197561,-66.19374641,-79.49395581,-80.96601466,-75.54537366,8.391541122,1.193878836
-86.15636425,-77.84337879,-60.38967375,-74.5723991,-82.05675116,-78.51786729,8.029533882,1.149441693
-84.59349147,-80.76826394,-67.25888207,-82.081234,-80.217662,-73.40336139,8.581154773,1.745076785
-87.13374114,-81.28459858,-63.38708383,-74.27723153,-84.28672545,-73.96738994,8.192069798,1.527584735
-82.04094348,-73.79271885,-55.54275489,-75.26020973,-79.53153692,-63.58462237,8.430890081,1.7159861
-81.42808208,-76.09490697,-65.19497316,-75.26869832,-76.02709684,-74.6409446,8.220674411,1.577184834
-87.69453434,-69.022917,-65.66921301,-85.261261,-83.1681284,-72.50888878,8.034529265,1.405050012
-88.18837442,-82.19807832,-61.91181417,-74.86341147,-86.59887182,-69.57384103,8.118158215,1.655501585
-76.49307477,-76.59090266,-62.33292727,-81.66162385,-82.98755867,-68.05454877,8.447437681,1.941923721
-82.14097878,-80.15465535,-58.57319272,-75.62094985,-81.9776189,-69.3022879,8.969613701,1.456683566
-84.5034032,-73.82488658,-64.8006948,-72.51988693,-85.02053926,-67.66912413,8.685563798,1.596574422
-84.64238484,-75.07787468,-69.59718605,-78.6048287,-84.85529871,-72.19846423,8.561187385,1.697406644
-83.61333412,-79.80351549,-57.46872162,-83.09059425,-85.32704813,-72.75878878,8.093669816,1.305533775
-87.03582019,-80.00984025,-65.35427911,-78.80470975,-84.89229501,-71.06542202,8.54804161,1.656526556
-77.42542078,-77.24857326,-61.92971799,-82.8497967,-79.36300763,-75.41256426,8.06229745,1.911930834
-84.19113817,-80.57020255,-64.77659796,-71.48984371,-84.95152296,-69.44089234,8.138088434,1.793307785
-86.37920215,-77.41863693,-59.5980173,-68.22695507,-86.16758619,-69.72795964,8.321770433,1.427849091
-84.39408534,-78.6978009,-76.15571352,-81.730877,-80.76441417,-73.60946849,8.491286467,2.378883341
-81.0672816,-81.93906398,-72.42423839,-82.92083784,-81.13375106,-66.41447396,8.651154399,2.850456124
-80.69895333,-75.45554583,-70.64309335,-82.10996001,-85.34991358,-68.88504217,8.464670733,2.108299672
-80.00740057,-78.39730116,-74.18800296,-79.38120394,-75.87943068,-74.8713358,8.936493295,2.383301575
-74.67071271,-75.31526337,-71.09232696,-83.52441727,-80.62298762,-68.03533575,8.419309188,2.355708121
-84.69410341,-81.07027322,-76.29193865,-87.52165078,-78.22327632,-69.11925431,8.03359902,2.835320629
-82.09084431,-79.46036266,-74.26446574,-77.75110691,-75.66795544,-75.79110536,8.417313382,2.777302502
-83.26069938,-71.75609124,-74.00905674,-76.92870497,-76.61519806,-76.24453307,8.546580106,2.039411792
-80.00101446,-81.68559742,-72.55823281,-85.33187791,-79.42319697,-67.42209242,8.674415939,2.852415892
-76.66355947,-77.13333809,-65.92595463,-76.14946275,-75.57407906,-65.0308955,8.340975707,2.700987458
-75.39261525,-81.32680919,-68.18115861,-81.23127802,-84.27176151,-58.81430009,8.188024969,2.906404486
-76.63563224,-78.61458012,-68.34969108,-80.49802958,-82.95171878,-73.48391061,8.053789636,2.354560187
-86.90465631,-81.88269157,-66.43347099,-84.0097007,-78.90890958,-71.97303061,8.379942788,2.06732675
-78.25262625,-75.99431442,-71.82772139,-77.12670891,-82.74875575,-60.06901733,8.088215246,2.900333391
-82.12223635,-75.35780864,-75.64171501,-86.0664378,-83.44793825,-70.67506731,8.035896065,2.165357231
-74.32169356,-76.35101404,-61.20647859,-79.60602968,-75.20837474,-56.51201306,8.299682748,2.923852142
-78.23919951,-80.30857406,-71.98316358,-84.76674898,-81.46329559,-74.10887814,8.055915919,2.399535031
-86.11022483,-79.93807925,-63.12719564,-85.58051317,-78.54363207,-65.31482111,8.757953393,2.364617663
-83.04055909,-78.1585443,-77.00289865,-83.1724505,-83.00286646,-71.1014991,8.040512232,2.35926781
-76.89732203,-76.09063871,-71.60988071,-79.2031817,-83.01778506,-70.58173462,8.256065039,2.224200062
-87.65141896,-81.30384171,-66.67926581,-79.30035113,-86.07405964,-66.61806701,8.143190368,2.116361562
-87.93657697,-73.01825643,-69.726354,-87.22180306,-82.11360044,-64.08218861,8.549245792,2.47430127
-84.36602057,-77.73391505,-68.77607971,-83.1871341,-85.88481947,-58.04939372,8.067043897,2.687189234
-83.71184828,-77.95413723,-72.41629441,-85.6018257,-81.15993004,-65.26167361,8.951890011,2.720164887
-84.7814427,-67.27521672,-60.50754762,-83.4410636,-79.41157223,-59.98143325,8.066584035,2.178103393
-87.24956939,-78.84330208,-69.21429223,-74.98773589,-85.27915668,-68.40144591,8.074250654,2.154932751
-85.43260255,-80.54482379,-70.1213237,-79.20971184,-79.62919983,-69.14605935,8.97447181,2.615784279
-86.9166978,-78.53764992,-76.41015981,-86.48373498,-78.45612873,-73.16009387,8.009400901,2.553451611
-81.04400228,-75.53795992,-78.32971224,-81.46152391,-77.1112439,-69.04763322,8.303180267,2.677512279
-81.55813907,-81.33407419,-73.64846517,-83.81731256,-79.21743104,-75.06859387,8.137023158,2.390393418
-86.78997471,-81.67121439,-68.89043387,-79.52206387,-81.65214915,-64.952016,8.544825983,2.682881788
-75.41558471,-75.90326796,-61.5746297,-82.8754717,-72.85243906,-66.27359106,8.219602996,2.47215962
-86.14348266,-80.34430799,-75.56808059,-81.50866448,-78.78878922,-73.50802448,8.39187692,2.732377627
-79.1689755,-70.57252474,-66.29495215,-79.36064883,-83.17285151,-59.89551373,8.214260993,2.389015547
-85.26498945,-81.27087288,-70.83575495,-85.80867081,-80.42211073,-72.55137135,8.313625548,2.216297292
-83.45330846,-81.83157703,-67.60557088,-82.85085051,-85.74573481,-63.97660726,8.212680021,2.4157971
-84.93354454,-80.02532549,-75.62782356,-85.1733899,-79.55268829,-74.23276457,8.046596437,2.41682084
-87.06212023,-80.3499061,-74.82644954,-77.92971804,-81.77251499,-68.44262331,8.044411635,2.842815857
-80.85911652,-76.09976308,-60.15942606,-84.41751553,-74.14503864,-65.74258731,8.625720379,2.339874033
-76.95532067,-79.88251753,-73.73349866,-80.62421172,-78.4552007,-74.73660561,8.147523457,2.509921084
-79.06420612,-77.43738886,-56.3560481,-82.82537698,-82.27566346,-58.26622937,8.044940501,2.180477155
-79.73565273,-77.2481755,-69.4776129,-80.96510186,-76.05536367,-75.43421223,8.854728663,2.075722188
-76.89680505,-80.92745408,-73.95993267,-82.71396174,-81.04111918,-66.83410992,8.320212068,2.816240302
-79.7539544,-74.50315092,-70.28447404,-75.31698956,-75.02706944,-72.35612005,8.227816358,2.155314204
-74.56090106,-77.39222385,-65.62692645,-84.63411613,-80.93352508,-67.20357501,8.443137951,2.404463506
-85.66534439,-78.83340456,-75.69897528,-83.40005799,-82.12116581,-70.02532559,8.356192822,2.509917281
-81.72152349,-80.60854745,-72.16628047,-81.0745935,-84.90309607,-70.5459877,8.115968966,2.297026153
-82.41204393,-80.13546733,-70.83679843,-84.16092246,-82.55292102,-70.07500122,8.639493357,2.316140702
-83.91549968,-81.12755535,-62.72625907,-81.14785849,-86.10180131,-60.39690607,8.097874697,2.298244653
-81.65577999,-80.66468344,-70.40531842,-83.46033244,-79.1543909,-75.14849652,8.402815405,2.114820422
-87.85563871,-71.93775287,-64.19694455,-80.22659211,-76.67547892,-68.07150913,8.865812976,2.088459868
-88.11845858,-80.76897798,-65.58674783,-85.56798368,-85.37236077,-65.50681722,8.02595311,2.146084124
-86.32323004,-81.83708328,-65.12558855,-83.83855923,-83.6307532,-63.64236118,8.341068657,2.364030137
-78.42604717,-79.79654362,-73.59464061,-83.48418071,-83.82246611,-63.51398661,8.223649256,2.798571746
-77.32459509,-76.81201619,-75.39353442,-80.61944439,-79.61909842,-74.99202895,8.237804645,2.182867652
-78.60024688,-76.60943655,-69.21962429,-78.72278376,-81.15516758,-72.42953811,8.642544102,2.184443036
-83.36969247,-82.13064868,-72.9016119,-83.41119661,-81.17660463,-70.54944752,8.388324627,2.550433808
-79.4478783,-76.98791678,-74.63057675,-85.76199128,-83.49050956,-70.1249709,8.060899499,2.266613189
-83.18038746,-78.89326251,-78.47675009,-81.13366111,-78.94638401,-70.57538588,8.168074873,2.822826879
-76.84264736,-77.6324639,-75.92625247,-80.70879741,-78.61797878,-73.21000852,8.079056673,2.269528736
-85.94500611,-81.02184311,-72.65765527,-82.48145519,-81.71570505,-73.2956529,8.267623735,2.24402452
-87.3105987,-72.23365607,-64.29669169,-87.6728396,-76.0671056,-61.55046476,8.770142666,2.608529642
-77.61074069,-77.11042093,-75.09481798,-81.99449419,-82.42879687,-69.13343753,8.235126239,2.366409728
-80.04097821,-81.22650896,-67.66316228,-78.92205848,-85.08399082,-71.79936194,8.004232616,2.037253193
-87.31344875,-81.34052291,-74.18891882,-82.70699962,-79.71174912,-73.68642376,8.09388119,2.54369467
-79.19311481,-77.32225354,-70.40523281,-78.58057557,-84.57715503,-71.6268024,8.210440461,2.1211944
-80.87416713,-75.56328917,-72.60006226,-82.16985865,-83.1042124,-65.12924424,8.722915989,2.553468879
-85.53720291,-78.42479968,-70.73418578,-77.10817619,-83.21095888,-69.95517131,8.585326954,2.235453556
-83.93414434,-80.52988566,-74.53985583,-81.70716627,-78.56863584,-73.68021775,8.689659553,2.577068744
-80.46205074,-80.43571947,-69.0954298,-78.37199672,-83.35268736,-60.67357327,8.447929083,2.875648847
-82.74613011,-80.93146836,-71.00735646,-85.67270218,-78.33979234,-68.60866215,8.949269761,2.718302138
-77.23561702,-70.60194174,-67.35565546,-86.59835039,-79.82854311,-60.20297198,8.378384816,2.603247733
-82.01623582,-74.23264884,-72.18930475,-85.70471748,-85.93241669,-68.93270932,8.056657982,2.068981344
