value_1,value_2,value_3,value_4,value_5,value_6,x,y
-81.28515796,-76.80247218,-58.03128655,-76.50331989,-82.99262842,-66.73444005,9.47226809,1.44386971
-82.75840775,-73.59182507,-67.47817945,-78.02580116,-78.73833384,-73.46365834,9.326737818,1.149343978
-79.30464117,-69.90538365,-64.34953282,-75.1576609,-79.5347528,-66.8685345,9.784706764,1.119861877
-77.80551611,-66.67274987,-65.47337373,-74.63631479,-79.85956821,-66.09957629,9.305428612,1.224351203
-79.42823608,-74.88115592,-66.30820614,-78.63726797,-73.10368614,-69.31694859,9.192379724,1.978161584
-81.87663463,-74.71480633,-58.53882645,-81.99629255,-80.43247251,-64.79582753,9.245922094,1.897848414
-82.2643597,-74.65379478,-66.66218731,-80.89488851,-84.21507693,-68.72894695,9.017077473,1.965919461
-78.37404174,-75.46886211,-59.18321569,-73.59819345,-77.65456226,-66.49544834,9.316064244,1.786212689
-80.89093365,-71.10719778,-61.77837018,-79.68958988,-74.92891294,-65.34189373,9.432681064,1.697899244
-75.58269144,-67.12015507,-67.44596417,-76.31047555,-76.76141782,-66.82650008,9.335096678,1.679959366
-79.38905016,-76.35589886,-60.96805125,-79.79956689,-78.31468679,-66.53729398,9.659364954,1.951563184
-83.67583762,-76.69394695,-64.06100333,-81.43920582,-80.44627118,-72.37764032,9.223405067,1.288918149
-79.18027553,-69.5134756,-58.57332944,-76.30120174,-79.27838636,-66.01397336,9.344843285,1.240366187
-78.20283925,-71.07304603,-67.59677494,-77.83039108,-77.31595091,-72.18178456,9.016558832,1.178923092
-83.00537534,-76.05344171,-60.80584291,-77.62398712,-83.88495486,-73.66040119,9.419415997,1.056033332
-82.67177121,-67.27772624,-65.13797712,-78.01316376,-78.11925065,-66.20948088,9.284007503,1.448222068
-79.4148972,-72.92953854,-57.91434803,-75.22594499,-81.23399878,-66.38016803,9.453252909,1.323218462
-81.81358936,-75.88964689,-57.89461451,-75.03163123,-86.9514193,-71.07349017,9.029235262,1.133145022
-83.45760426,-77.71618107,-57.20948822,-78.36471708,-76.60103311,-67.41662782,9.283811892,1.597192213
-84.68897827,-75.45752006,-66.10628698,-79.93475174,-80.50489598,-71.68134516,9.324512848,1.384450824
-76.85812977,-68.41600952,-65.57299769,-74.11360448,-77.14728177,-67.61740292,9.343977944,1.656587718
-78.19635941,-69.65315748,-63.04146063,-78.5831902,-76.81535049,-61.93538671,9.545561519,1.900816809
-77.90883022,-73.02841061,-69.21283057,-80.67542622,-79.87808102,-70.4669035,9.30265039,1.881871581
-84.83544839,-69.79822816,-63.89103181,-74.92564347,-80.21986673,-74.23221333,9.476019808,1.005070338
-84.71044428,-72.68070936,-65.7646188,-78.40335445,-79.3909397,-74.50197297,9.256963549,1.016170988
-81.95787778,-71.77760225,-67.37570525,-76.87369252,-75.44742539,-71.06435894,9.191192792,1.31288085
-84.52144075,-71.29730569,-63.15452439,-75.53946556,-76.66681501,-67.80265751,9.555413947,1.302552686
-85.11610091,-74.32408627,-59.85846839,-70.38210453,-85.56181803,-68.63946756,9.151951746,1.233441123
-83.1203916,-79.2495847,-60.42243704,-81.40518144,-81.08369258,-67.53758262,9.114520289,1.870652354
-83.47279678,-73.22240312,-54.92791369,-76.06126896,-83.61154527,-70.35163968,9.579642193,1.001126216
-80.78460538,-75.9085306,-56.75827308,-79.28649392,-79.3995252,-70.05155382,9.453032464,1.220621435
-86.2178799,-68.36946958,-59.55673946,-77.07013006,-80.40277311,-72.40567548,9.087082188,1.065821594
-82.42923404,-75.44737191,-56.35160837,-80.40066929,-82.25873039,-67.75791048,9.254791067,1.363033524
-81.5473939,-72.786173,-60.65280411,-78.37684555,-76.05235796,-63.66445764,9.50485003,1.847977582
-80.07003998,-73.7679475,-62.90807865,-75.34474809,-77.35412446,-74.31299587,9.255306845,1.004434063
-75.95211458,-71.56458416,-65.89839798,-79.38139788,-75.7695861,-65.72654878,9.652721591,1.846607677
-84.75605537,-75.07867546,-63.68563678,-74.51226348,-85.0817637,-69.74807721,9.371473851,1.287291009
-84.74430735,-79.07538167,-62.72347405,-72.71303735,-78.29243321,-69.50657084,9.036446134,1.599315927
-85.17247939,-76.47301337,-57.49533453,-81.10461589,-80.9716163,-70.34282554,9.166707365,1.247927545
-78.73279273,-73.07186532,-63.31495132,-79.69458171,-84.92592676,-65.62051699,9.076411589,1.85562812
-82.50150523,-76.29814542,-64.1467937,-74.75076511,-76.37515657,-69.6757569,9.513365481,1.492690498
-84.89675288,-75.53981495,-64.07789342,-79.74915311,-76.64245664,-69.87257306,9.397375895,1.397670192
-83.63780516,-77.50999689,-63.49217801,-77.21106823,-76.83479402,-66.97845925,9.56213007,1.833089908
-79.40426737,-72.34064288,-65.73335644,-77.61876379,-80.58554889,-72.38357873,9.351239039,1.041444559
-82.72895217,-77.0950634,-61.86114495,-81.5678969,-74.96231737,-68.52876019,9.136256665,1.834560569
-82.83468431,-73.37437863,-60.23927972,-74.36091307,-84.93758628,-75.85227593,9.12326187,1.023071817
-86.8217166,-77.85932644,-59.30488985,-78.31006724,-80.61105658,-70.8314706,9.343059248,1.207029663
-78.91952991,-74.10180807,-59.39265425,-76.27709787,-80.81525007,-67.31774961,9.612825961,1.336308081
-82.19334956,-74.94000278,-61.12746731,-75.3559333,-73.09490816,-70.17530921,9.089611153,1.582332898
-82.70511927,-72.63303315,-62.62551558,-78.56980277,-84.01552883,-68.77799749,9.456652198,1.277047705
-83.26585111,-78.19819903,-55.76789427,-76.44826059,-76.45197659,-68.49148017,9.173694266,1.484821399
-77.74715523,-70.45274844,-65.02802784,-72.32918928,-79.25277694,-68.82514187,9.02494523,1.586302419
-76.88035594,-66.93249998,-67.17036818,-74.37362893,-78.80514821,-67.32928553,9.106832837,1.638627174
-80.70361797,-74.16259946,-59.35070858,-80.38396611,-84.30927831,-69.23143547,9.180279082,1.300861266
-82.41983351,-72.6917884,-64.84528307,-77.87845149,-83.23087937,-68.6074258,9.552258266,1.371245655
-82.72550766,-71.22610905,-68.5824522,-77.5692837,-78.68960885,-72.6270499,9.085419382,1.211416459
-87.03250714,-77.31636638,-62.05096079,-74.35227448,-82.56911885,-73.04707333,9.293798399,1.14285936
-79.99978469,-77.50080326,-57.62372177,-79.75824898,-81.72934067,-67.52870982,9.277773809,1.618706748
-82.97299025,-79.23163335,-63.37663223,-79.18386211,-81.6289459,-70.75058358,9.160880003,1.52927447
-79.61060457,-73.20098089,-55.77147753,-75.19440218,-81.70085795,-67.34483903,9.301685993,1.230906314
-77.84565796,-73.20234767,-61.10208614,-75.5628041,-81.76586448,-68.42538052,9.420376429,1.207687175
-86.44633921,-77.07759375,-62.0957891,-80.23649781,-78.20923283,-66.42051806,9.17476958,1.834510912
-79.3237156,-75.8471142,-61.58186342,-76.74405053,-75.92138256,-71.18068581,9.336892264,1.334743183
-80.50982422,-77.90758926,-60.95915446,-75.69129812,-76.55744979,-73.82183432,9.013746344,1.297685582
-81.45513821,-75.3529223,-63.68642776,-75.19625043,-82.88228849,-70.06592515,9.624965737,1.227134758
-79.11769587,-72.90158827,-61.33483979,-74.49043453,-78.73808776,-70.60841363,9.518759836,1.078432146
-79.40750906,-74.95674546,-60.37720472,-78.43319059,-83.36690571,-73.18072056,9.171213788,1.069685021
-83.15684731,-76.03250265,-57.91973145,-77.82706575,-82.53361925,-64.31645482,9.319952375,1.693939746
-78.05125087,-72.50112049,-62.87258524,-76.5901803,-77.67129609,-70.92296245,9.295713352,1.017717017
-80.38219749,-73.35252346,-63.26135578,-78.58951751,-83.7854812,-66.01522886,9.41822956,1.686327487
-77.97898497,-71.01453311,-67.37124237,-76.84154319,-80.35295654,-67.31500401,9.768873725,1.302700451
-82.69572227,-75.66378995,-57.77147772,-73.84487448,-81.39240656,-63.66389679,9.274507958,1.691226159
-78.93032552,-73.82681948,-65.92587252,-75.73168233,-77.78522833,-68.60709589,9.759471011,1.474887412
-85.49617504,-75.36866021,-62.35539848,-76.14948016,-78.28049598,-71.18154358,9.860781282,1.02332904
-79.59193579,-64.74165191,-62.70163012,-76.0034698,-78.2009154,-63.77392235,9.074648703,1.432629569
-82.4020166,-75.54904699,-63.15169801,-79.87940162,-80.49431704,-69.72716081,9.707177221,1.266180146
-81.39039097,-74.94523053,-65.87637165,-79.82231422,-83.31762393,-71.67737156,9.256157839,1.43051998
-84.57792858,-75.54121276,-61.5333649,-73.06684073,-85.46023408,-73.19191373,9.363020187,1.077483758
-78.89335305,-75.50834504,-59.73698686,-80.57809045,-76.28586728,-63.17420335,9.517716629,2.516809018
-77.3147415,-74.0657384,-60.04944683,-79.68331805,-75.2573454,-62.79178985,9.473166706,2.50039991
-76.78374919,-76.89078532,-62.19904234,-82.19320267,-79.19745025,-66.68452624,9.325786129,2.393540033
-77.92102268,-75.07001969,-62.72470995,-81.68340337,-75.45862161,-63.18729901,9.518417617,2.837257943
-80.86703902,-76.70028585,-66.45656385,-75.54141522,-76.45520457,-67.70376831,9.435729213,2.175115229
-84.71102807,-74.39214892,-64.36759574,-82.21267633,-79.51311237,-65.31609097,9.171432547,2.207090549
-81.86958688,-75.73318244,-63.95209732,-77.19902012,-72.15828765,-64.82676225,9.197829489,2.369097884
-82.44420963,-76.21503195,-64.48744929,-82.45193563,-81.88984911,-64.17804586,9.197629051,2.645711817
-81.31576876,-72.6370271,-68.72074882,-81.09955519,-77.77242087,-68.1839493,9.419007989,2.036751002
-81.59276336,-71.67898432,-67.17003236,-80.22289801,-83.01224518,-66.35329672,9.154407022,2.126222709
-80.57374076,-79.09930696,-66.22145262,-79.37755404,-81.31064832,-66.19504907,9.303090092,2.677363311
-81.81849069,-79.10569757,-63.11168375,-72.39036542,-77.70244176,-63.18823009,9.079690249,2.690826245
-81.78098381,-77.3007984,-67.54033426,-73.70255107,-79.92846537,-67.27416095,9.03945681,2.339163909
-74.90161873,-72.82668729,-61.83226404,-78.8509865,-74.82294893,-65.81009343,9.304592158,2.120830352
-78.9106532,-74.45006785,-65.64221333,-84.38143898,-75.5559946,-68.30483445,9.034179871,2.159456609
-83.85065218,-75.20732854,-64.45289005,-74.16337156,-82.04276602,-60.10299293,9.044336579,2.640244483
-73.61956828,-74.75070017,-65.26633708,-79.92135475,-79.19960316,-63.05371776,9.381170902,2.924580195
-81.48097114,-74.7495107,-63.94610873,-75.21889827,-71.73616385,-62.33685077,9.14505631,2.531024328
-80.82874553,-69.66878013,-69.81719873,-77.50646976,-78.30215841,-60.82239474,9.076924676,2.859400949
-80.77259281,-73.85615721,-68.2276255,-76.79555298,-81.74001034,-62.9744748,9.359580879,2.829220328
-81.53450301,-78.11609623,-65.09519956,-73.94951909,-76.18526355,-64.35478323,9.345439957,2.718817631
-83.53805197,-79.05854295,-63.69130659,-77.83610039,-78.90149562,-65.87417694,9.442392824,2.198851598
-82.18536175,-74.44818539,-64.92173343,-73.50723282,-71.41134844,-61.15127089,9.013049826,2.743079115
-75.62355464,-70.76432238,-66.0701884,-72.50336928,-77.52904886,-63.51489034,9.197647206,2.516341641
-82.87751051,-76.92928565,-69.0248575,-80.77243865,-79.30399441,-67.67585045,9.187743075,2.675885131
-84.82620659,-74.47282878,-64.50257332,-82.36722196,-79.61229596,-65.47798964,9.138381241,2.217684593
-80.34445428,-73.07424573,-68.03611519,-72.30749235,-76.8640961,-66.59663043,9.050153303,2.430788037
-76.86816876,-73.89193285,-63.32273154,-71.51922814,-76.32598477,-64.56498831,9.096607981,2.512898059
-75.77389608,-73.42884884,-61.19392476,-80.15286324,-73.45403536,-62.68407735,9.294020603,2.677354269
-76.33338098,-74.09789687,-68.12802541,-80.03538415,-73.63677265,-66.43033477,9.200731237,2.673947639
-84.46206574,-76.33988908,-66.94919451,-80.56902136,-78.9245067,-64.84711781,9.269934301,2.646727609
-84.51690098,-76.31904902,-65.74390337,-77.09647824,-80.14671737,-61.53526246,9.313950944,2.736866801
-80.89527059,-72.40696787,-69.76881955,-79.52652237,-74.40829157,-69.31210805,9.106124476,2.013416547
-77.94352046,-77.28648194,-62.50107812,-76.30869043,-82.42765524,-61.77649757,9.342924479,2.774400811
-73.68877064,-70.22407667,-65.32248626,-73.89584503,-77.75164793,-66.25406844,9.019234355,2.201586571
-80.58049397,-78.04487743,-63.47250245,-82.92819462,-73.24016204,-64.15236224,9.167303127,2.910156081
-84.44309713,-75.0878351,-66.63941432,-77.29445598,-74.57479681,-63.31514163,9.223748968,2.353175604
-82.33339098,-76.78513255,-65.16500162,-73.75706316,-79.91606897,-64.65630237,9.424056547,2.284761604
-76.27266026,-73.86030927,-60.96341619,-79.96065603,-70.57967597,-60.48881184,9.028348674,2.883422581
-82.19847311,-76.95188996,-66.05664632,-74.65091333,-73.90416483,-62.0397891,9.343684806,2.910372484
-79.76599019,-78.12370439,-64.65406597,-73.85872492,-78.23579085,-67.27863308,9.233667024,2.218749738
-79.71619561,-78.38366284,-67.49002707,-79.4202591,-74.94354748,-67.16113319,9.240746478,2.853787212
-85.18795763,-76.82747759,-65.16953099,-77.97820569,-73.47378959,-59.82497817,9.043747737,2.617754675
-78.88292781,-74.90993512,-64.43585676,-75.79977891,-75.73401776,-58.95165605,9.71767742,2.967947212
-84.02763785,-72.04510975,-60.16641774,-80.95761061,-78.88135645,-62.03910179,9.105177573,2.027812971
-81.31921679,-72.366393,-68.89799937,-72.63869572,-79.63416185,-60.88569196,9.082661571,2.989268862
-83.87307764,-71.63667179,-64.62107164,-81.41926149,-79.53982437,-64.30515901,9.188492345,2.180138671
-81.71052747,-76.42583659,-61.81082923,-80.25968903,-78.71938111,-65.30848467,9.63812202,2.083502077
-78.95148112,-76.33623054,-62.06277943,-83.65166271,-72.81262985,-63.52445594,9.125478991,2.886048577
-81.519441,-78.51544252,-57.87141023,-76.33815922,-76.82045092,-63.40738677,9.228451081,2.27176916
-81.02231,-73.94572927,-60.39698768,-81.30208278,-78.74342603,-60.68308219,9.332825134,2.505038677
-85.22719646,-78.15369522,-62.72627656,-79.7339423,-80.27236137,-60.58601117,9.0603051,2.750137852
-78.31473023,-80.02186076,-66.13245742,-79.33650973,-76.89034205,-68.08668033,9.037230071,2.741872936
-83.3384045,-72.98596805,-67.94024327,-73.12673687,-79.95770284,-64.82163762,9.114279472,2.317159593
-79.06535451,-76.6688455,-62.17332364,-75.72266108,-74.75913297,-61.62190461,9.59986785,2.891100309
-79.20126887,-71.24107713,-63.10375863,-80.79680464,-78.17438625,-61.1021727,9.361791256,2.434519004
-77.34896789,-74.49830555,-61.20002415,-83.258537,-76.14815408,-66.36888322,9.193173651,2.241557974
-79.85960747,-77.74065011,-62.66380469,-81.92978975,-76.26749058,-67.0825299,9.367676794,2.323095422
-75.35255486,-70.96688201,-67.65653294,-78.18636415,-71.37405888,-60.74014775,9.028822918,2.853242646
-79.05565591,-76.23398068,-61.97834258,-79.8273137,-76.09916788,-62.57778346,9.714575163,2.81464844
-73.52713622,-68.78628109,-65.51120598,-75.70170078,-77.42346705,-60.02997431,9.053652098,2.4996502
-79.25577959,-73.68561272,-59.67615149,-76.32098919,-73.22082574,-60.25810092,9.19878991,2.482018975
-82.58996544,-81.37239229,-64.40503591,-78.78363802,-79.29237614,-66.11267012,9.087167197,2.607031059
-77.74789951,-75.6766096,-61.08657343,-82.35388811,-72.36521971,-63.26535062,9.168808339,2.856808482
-78.47330462,-74.79609497,-64.28148148,-76.88810931,-69.88952072,-60.20495764,9.157036714,2.909613228
-81.4109275,-71.43123971,-67.98525398,-81.45065506,-80.64619461,-65.34886953,9.135087115,2.589454349
-80.70495309,-75.00523288,-62.25640526,-77.84032307,-76.00044485,-57.74651057,9.461276275,2.770516242
-77.16902095,-73.44208222,-64.1920567,-72.83356817,-82.10659436,-64.18804219,9.028826311,2.057855011
-81.34396858,-68.55810284,-65.18498573,-73.78873034,-75.89285172,-60.5810185,9.069629181,2.212889195
-80.50391406,-73.26693796,-63.19345787,-83.16250419,-79.90524394,-59.88843302,9.190804946,2.933407997
-82.29891414,-75.73188215,-62.66992965,-80.64902256,-84.66093633,-65.43019276,9.09262469,2.058823419
-82.8399472,-78.849309,-58.90329831,-82.91921355,-79.16304498,-64.42643639,9.008051531,2.316494075
-80.0239668,-76.86772148,-61.59933481,-83.05541437,-78.12970724,-67.28499305,9.295342841,2.107378373
-83.49496827,-76.24737807,-66.749725,-75.21732171,-78.97737804,-62.50887223,9.420106129,2.738884963
-80.53589702,-74.8819095,-63.92060483,-82.88843223,-74.6885572,-62.36237127,9.238700889,2.770803849
-82.9559476,-76.11664749,-64.63448075,-71.32506553,-80.13835458,-65.78411838,9.105593765,2.024225742
-81.27658108,-75.74390094,-64.33370304,-83.32347854,-74.83384957,-62.57891799,9.225383622,2.82270642
-81.01789722,-72.39434474,-65.48251771,-75.55717323,-74.455074,-60.16161274,9.352415555,2.307216052
-73.18974366,-70.92630418,-64.07013707,-76.23567665,-73.29103444,-63.5798078,9.049563089,2.666863151
-81.61535461,-75.79920452,-64.68061485,-75.11715615,-76.86494846,-63.1489651,9.656636109,2.446892096
-77.34807545,-73.46062904,-69.24293885,-78.69923813,-75.05335537,-66.54704654,9.37055526,2.53793207
-82.97742772,-79.41699373,-64.27369103,-75.3043964,-74.97701103,-64.8434008,9.135637914,2.648307173
-79.33765943,-79.2388396,-62.64638954,-83.17782788,-81.38108661,-67.24303927,9.00757361,2.380312343
-81.85910168,-77.09798018,-60.61257507,-81.94399416,-80.70392029,-58.78260379,9.159611829,2.9733464
-83.65346683,-74.9164469,-68.08095543,-77.92851705,-72.65096796,-59.13880947,9.18406518,2.549897167
-83.08137499,-79.50581517,-63.30240138,-82.23510414,-75.88655523,-66.97898344,9.003835728,2.39326444
-80.79059491,-74.49888034,-63.32661824,-76.19716173,-72.00742054,-61.10680062,9.236934127,2.490296409
-82.08786257,-71.27798312,-66.45463073,-75.96796261,-81.12094228,-59.80592027,9.157813705,2.602791902
-78.54139761,-72.90581125,-69.02458816,-78.92934034,-71.89411796,-60.62389053,9.237920246,2.717443677
-81.73733573,-77.37305743,-63.11967024,-83.31095402,-80.88040644,-64.43247744,9.222241743,2.638529793
-82.99333984,-79.77838493,-61.21236442,-77.64811777,-75.98417019,-67.1701911,9.21290341,2.049868605
-77.69061273,-71.45230732,-69.26278148,-75.32301481,-74.84012407,-61.36596093,9.403753136,2.934373315
-77.64413743,-76.74903037,-60.25022215,-82.10798197,-80.43098087,-62.77255967,9.423870935,2.800881555
-85.01471453,-76.53277635,-63.98370744,-79.87152453,-77.0825227,-59.92919728,9.180112859,2.669513788
-77.11846269,-68.86541835,-67.10352547,-75.59613777,-73.55511202,-64.12809906,9.0526659,2.301041334
-78.15071658,-72.10156438,-70.18206778,-76.75582503,-80.66664448,-69.4593843,9.071118403,2.04013389
-79.1793584,-74.81994638,-68.95602541,-82.41950122,-74.56242653,-68.12668579,9.101444278,2.521301365
-82.838217,-72.47072627,-68.95804036,-73.56270157,-78.93253268,-68.22501598,9.074094013,2.027850067
-82.09812908,-72.99954571,-63.60168407,-80.78885101,-72.58769091,-58.466706,9.027007268,2.19622632
-78.50913775,-70.78508856,-66.36047373,-80.90086569,-75.74409216,-62.07861605,9.18517045,2.639147326
-78.46014918,-73.74805311,-65.63373419,-83.46034136,-75.07410495,-63.89121329,9.09197954,2.894984337
-83.70787349,-77.30908773,-66.63973821,-83.3026139,-77.59657261,-64.34399145,9.096023978,2.906105997
-79.87826214,-75.85347231,-55.87194872,-75.95819517,-76.80847933,-63.49078662,9.139041117,2.01967528
-74.43615323,-71.30828721,-63.49552944,-71.54032046,-75.57154063,-59.93256421,9.012929261,2.958451231
-81.11366092,-74.18598837,-63.29835443,-74.87587639,-83.78309183,-62.21638901,9.172398485,2.202321861
-77.07588165,-75.30533474,-62.13439357,-80.48298177,-76.33579246,-66.3171274,9.544727521,2.233220332
-80.56266119,-78.03491103,-58.39950532,-81.65126935,-76.63217465,-63.91540682,9.250687865,2.476907465
-81.51793833,-70.7823683,-61.76311829,-81.99426253,-79.47839915,-61.73838727,9.137900004,2.273923633
-77.39071646,-70.96731052,-65.99454095,-79.31551117,-77.61617974,-59.46520395,9.392052307,2.645050362
-77.55720635,-67.64969558,-68.82907693,-76.78183838,-73.50655338,-55.61574098,9.030292444,2.989591028
-77.33326212,-72.28136012,-66.40388373,-76.52440073,-82.12566807,-60.78687791,9.277006324,2.629750248
-83.24026862,-77.01176671,-67.40956898,-78.19257666,-79.40646235,-66.31833524,9.448575964,2.455554496
-80.7837782,-72.14486247,-62.23118944,-84.33080325,-78.37867323,-60.34853522,9.010217186,2.762608312
-77.52415811,-79.40206111,-65.66891564,-78.57141761,-75.895802,-66.78942534,9.288895994,2.989068428
-80.69831452,-76.16165959,-70.41382588,-76.94807242,-77.11187428,-67.53516876,9.131625928,2.928582282
-77.01429848,-74.15699492,-59.4231836,-81.05685587,-78.64282092,-61.79054814,9.418279536,2.588769073
-74.96499911,-73.28696977,-61.84120175,-81.37818657,-75.13646914,-66.36544114,9.150239942,2.169675259
-78.95868232,-68.89436156,-65.95610354,-82.51183177,-80.15363527,-65.00852894,9.166791079,2.105907883
-79.108186,-76.70304453,-62.85600199,-82.04185992,-72.78666024,-63.65737554,9.288193902,2.898516471
-79.27917509,-69.69238626,-65.39945655,-75.44982129,-75.69005501,-54.19473427,9.264089282,2.97293733
-81.34621906,-76.53349151,-62.3336466,-84.50838895,-75.05403452,-62.76183754,9.120247964,2.818629778
-81.37948247,-71.21610718,-64.19852772,-84.09427233,-76.59857637,-66.41495355,9.056620662,2.110650758
-81.85854082,-80.00502204,-58.40294368,-76.11018079,-76.11162889,-63.89257326,9.06350808,2.397191759
-77.27798067,-75.69837168,-62.26427923,-82.51680446,-75.64780386,-66.92046627,9.276517641,2.323984252
-77.32592336,-77.6976372,-57.03089437,-82.97401072,-79.62923601,-61.74527692,9.08477871,2.753066012
-81.45704653,-73.03510265,-65.33075402,-72.1038072,-73.50844095,-63.1637873,9.05733087,2.597528796
-77.07776881,-73.25712375,-62.20032427,-73.2486491,-78.94928438,-63.63797673,9.379996588,2.07607271
-82.27029632,-74.69879802,-62.72841766,-76.20932464,-77.62382353,-57.43063111,9.346290657,2.742543974
-81.59107373,-76.71389602,-61.10419314,-83.15728468,-83.08525018,-64.84328533,9.022581214,2.27974844
-81.94870653,-73.06765269,-66.13657596,-72.70115187,-73.78703623,-62.09340342,9.152615219,2.638101499
-74.67805899,-71.71863126,-63.73203682,-72.68074452,-76.09110891,-59.18586954,9.202828222,2.957100168
-77.17327148,-77.40797605,-62.22041749,-81.74014829,-79.96666916,-66.58607876,9.346456916,2.395242715
-74.63889071,-69.8581522,-66.54170644,-76.43673865,-77.93324964,-59.43323551,9.252522718,2.668823315
-80.49636189,-78.4953782,-65.03571942,-74.04051416,-74.7648548,-65.75491753,9.136497498,2.764694226
-79.87882299,-77.2686813,-60.76124474,-83.919658,-73.60650272,-64.14612874,9.055625576,2.748918353
-83.89052947,-74.1947594,-60.64950042,-81.51263862,-80.51946178,-60.88268244,9.070324715,2.383749144
-78.02684124,-73.32222085,-70.08854321,-80.61880566,-72.74830384,-60.97813689,9.272363433,2.985854183
-74.50551608,-74.12223736,-66.07014408,-77.1258858,-75.98067274,-68.26344153,9.072657503,2.216294846
-78.66888677,-74.70426366,-58.97335948,-75.83123372,-72.67085967,-59.20385339,9.079171108,2.738317529
-75.52133756,-71.93670569,-66.37778147,-73.72577864,-74.57772372,-66.48303267,9.150867288,2.772387805
-84.74692468,-73.50523037,-59.69641176,-78.00731668,-77.56397655,-59.60156746,9.037636144,2.190191953
-78.77232433,-73.52719784,-67.14104576,-81.3719817,-72.00228574,-66.04216799,9.058114178,2.522347442
-77.94880804,-75.10731577,-58.232292,-83.391975,-74.48299168,-63.52575543,9.037346011,2.542518537
-79.36059813,-75.33541275,-63.09189909,-76.9570401,-75.88757257,-61.49864226,9.731493183,2.679852537
-80.95036157,-75.74677783,-63.41398546,-76.23633482,-84.53254139,-63.04861329,9.154580949,2.278641486
-83.23964603,-79.38121514,-64.28727062,-75.46507036,-75.1905874,-64.11234944,9.176643193,2.703445129
-80.58454872,-69.06870053,-68.9679003,-72.69323269,-76.41197045,-59.10629667,9.049297402,2.982837562
-77.07841785,-72.50552373,-63.09271393,-80.72047891,-74.03484327,-62.86942724,9.324864695,2.535833796
-77.92827855,-75.44417439,-66.51841011,-76.53116045,-73.38283408,-63.73646454,9.542757953,2.988884176
-77.05373308,-70.07467957,-69.58348193,-75.18310409,-78.07773639,-67.57285751,9.302504033,2.386833189
-83.99975021,-80.14832995,-62.69170369,-79.29703817,-77.55876751,-67.27453301,9.149479731,2.104935662
-83.59698253,-80.01830418,-60.64120027,-80.25398737,-76.01026078,-61.48448538,9.077728715,2.807347532
-83.58565604,-77.65079731,-59.70874522,-81.39880821,-80.53269405,-64.51488388,9.199172803,2.111820418
-79.30479461,-71.49896546,-69.86641492,-73.88131919,-77.68019917,-64.88146895,9.15684059,2.720170845
-76.98944969,-74.6168681,-61.60932431,-81.29776636,-72.5522573,-63.10566602,9.244866194,2.795875341
-77.19608495,-73.24341163,-64.55548528,-74.29753662,-82.38188053,-63.66877949,9.204916927,2.066373546
-84.76326009,-78.42611574,-66.80647933,-78.82029129,-80.7668344,-64.65020817,9.127818624,2.719379947
-82.53349878,-70.87126805,-63.63571656,-81.68892901,-77.40244114,-64.13697186,9.247067781,2.088664015
-78.90547673,-74.62046015,-65.99048719,-74.91998008,-83.9478621,-66.00113063,9.038966062,2.009454884
-78.2883382,-74.58352756,-57.46562514,-73.04444927,-76.76221657,-62.44994451,9.010233652,2.219290703
-80.11710964,-76.50474038,-57.24325478,-77.74477624,-80.05272634,-61.83442273,9.268330549,2.255800878
-79.08733199,-78.23588667,-65.13334718,-76.28182757,-78.12821697,-66.76253387,9.500817435,2.431639347
-81.82775894,-78.00130303,-65.10188196,-72.09540969,-74.57201975,-62.87198772,9.019492899,2.995749463
-79.41986555,-80.1204447,-66.2959852,-80.22581772,-77.47763067,-68.12753623,9.068095966,2.668971848
-80.09932271,-72.66666478,-66.41587795,-81.69754081,-77.74911558,-58.9322884,9.24984043,2.946190283
-81.31832612,-77.22055738,-60.39412038,-81.62107159,-77.74309679,-63.50872099,9.43126272,2.509800371
-75.43483506,-69.94799318,-69.85447354,-75.52060607,-75.19136415,-65.14405301,9.010897573,2.996219273
-79.04884979,-76.23277792,-61.74395754,-80.65575932,-77.10793416,-66.59658828,9.597625402,2.106768329
-77.53128347,-72.3330362,-66.91942546,-74.97755729,-74.1556123,-66.10045422,9.36210084,2.447009375
-80.88007454,-73.05118336,-60.11528889,-82.18215714,-78.8538402,-59.94030247,9.179622685,2.537380822
-80.06733622,-75.14254025,-62.2151176,-82.08338255,-77.11088306,-66.60566085,9.476214492,2.035206319
-78.35880865,-75.33392924,-56.89411664,-77.39725234,-77.11198151,-63.67141145,9.297736045,2.112711384
-74.99721664,-72.83983497,-65.80060146,-73.58152661,-76.61509712,-67.21067494,9.059177805,2.434295325
-83.34920893,-77.53359858,-65.11625252,-74.88008184,-82.10011089,-64.22803665,9.238128138,2.349777259
-83.30926109,-75.95239609,-64.51670182,-73.16482894,-76.0026005,-63.1594398,9.275063239,2.443919207
-83.91690033,-78.64478564,-63.70316103,-80.37800806,-74.84015982,-67.28453667,9.067324203,2.20453392
-76.38810511,-76.44759867,-62.10759751,-81.0924989,-79.05019882,-66.35542648,9.428303117,2.356495928
-80.48335988,-76.37574598,-66.33658075,-74.95548918,-80.68102194,-66.52893072,9.463765585,2.146717855
-77.03297432,-75.51969152,-65.7903733,-75.77578984,-83.50525681,-63.75507706,9.049379387,2.514839079
-76.52598423,-75.28888315,-62.20440872,-83.67295018,-75.59832411,-67.2155283,9.051245792,2.324510414
-72.87999007,-71.59267923,-66.25649769,-75.80483388,-77.95452713,-64.6276587,9.054878211,2.386283526
